catchment,year,month,replicate,Aeshna,Alloperla,Ameletus,Amphinemura,Antocha,Baetis,Boyeria,Centroptilum,Ceratopogonidae,Chelifera,Cheumatopsyche,Chironomidae,Chloroperlidae,Chloroperlinae,Clinocera,Clitellata,Collembola,Culicidae,Dicranota,Diptera,Diura,Dixa,Dixidae,Dolichopodidae,Dolophilodes,Dytiscidae,Elmidae,Empididae,Epeorus,Ephemerella,Ephemerellidae,Epitheca,Eurylophella,Glossosoma,Gomphidae,Habrophlebia,Haploperla,Heptagenia,Heptageniidae,Hesperophylax,Heterocloeon,Hexatoma,Holorusia,Hydatophylax,Hydrophilidae,Hydropsyche,Hydropsychidae,Hydroptila,Isogenoides,Isoperla,Lepidostoma,Leptoceridae,Leptophlebia,Leptophlebiidae,Leuctra,Limnephilidae,Limnephilus,Limnophila,Lype,Molophilus,Natarsia,Nemoura,Neophylax,Neurocordulia,Odonata,Onocosmoecus,Oreogeton,Ormosia,Oxyethira,Paracapnia,Paraleptophlebia,Parapsyche,Pedicia,Plecoptera,Polycentropus,Prosimulium,Pseudolimnophila,Pseudostenophylax,Psychoglypha,Pycnopsyche,Rhithrogena,Rhyacophila,Serratella,Simulium,Stenacron,Stenonema,Tabanidae,Taeniopteryx,Tanypodinae,Tanytarsini,Tipula,Tipulidae,Trichoptera
42,2001,may,3,NA,0,12.121212121212121,NA,0,6.0606060606060606,NA,NA,3.0303030303030303,6.0606060606060606,NA,166.66666666666666,3.0303030303030303,6.0606060606060606,0,NA,NA,NA,18.18181818181818,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,3.0303030303030303,NA,0,NA,0,NA,NA,0,0,0,0,NA,NA,51.515151515151516,0,0,0,NA,0,NA,30.3030303030303,3.0303030303030303,NA,NA,0,3.0303030303030303,NA,NA,0,NA,33.33333333333333,0,0,0,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,NA,39.39393939393939,36.36363636363636,0,0,0
42,2001,may,4,NA,0,0,NA,0,6.0606060606060606,NA,NA,3.0303030303030303,15.15151515151515,NA,230.30303030303028,0,18.18181818181818,6.0606060606060606,NA,NA,NA,30.3030303030303,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,0,NA,NA,0,0,0,0,NA,NA,54.54545454545454,0,0,0,NA,0,NA,21.21212121212121,0,NA,NA,0,0,NA,NA,0,NA,24.242424242424242,0,6.0606060606060606,0,21.21212121212121,NA,0,NA,NA,NA,9.09090909090909,NA,0,NA,NA,0,NA,30.3030303030303,69.69696969696969,0,0,0
42,2001,may,5,NA,0,6.0606060606060606,NA,3.0303030303030303,6.0606060606060606,NA,NA,0,24.242424242424242,NA,124.24242424242424,0,9.09090909090909,24.242424242424242,NA,NA,NA,18.18181818181818,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,9.09090909090909,0,0,NA,0,NA,0,NA,NA,0,0,6.0606060606060606,0,NA,NA,21.21212121212121,0,0,0,NA,15.15151515151515,NA,15.15151515151515,0,NA,NA,0,3.0303030303030303,NA,NA,0,NA,24.242424242424242,0,0,0,6.0606060606060606,NA,0,NA,NA,NA,6.0606060606060606,NA,0,NA,NA,0,NA,24.242424242424242,54.54545454545454,0,0,0
42,2001,may,6,NA,0,3.0303030303030303,NA,0,3.0303030303030303,NA,NA,0,18.18181818181818,NA,33.33333333333333,0,0,0,NA,NA,NA,12.121212121212121,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,0,NA,6.0606060606060606,0,NA,NA,0,3.0303030303030303,NA,NA,0,NA,6.0606060606060606,0,0,0,9.09090909090909,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,NA,3.0303030303030303,3.0303030303030303,0,0,0
42,2001,may,7,NA,0,0,NA,0,3.0303030303030303,NA,NA,3.0303030303030303,15.15151515151515,NA,160.6060606060606,0,18.18181818181818,0,NA,NA,NA,12.121212121212121,12.121212121212121,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,0,NA,NA,0,0,6.0606060606060606,0,NA,NA,42.42424242424242,0,0,0,NA,0,NA,12.121212121212121,0,NA,NA,0,3.0303030303030303,NA,NA,0,NA,9.09090909090909,0,0,0,0,NA,0,NA,NA,NA,6.0606060606060606,NA,0,NA,NA,0,NA,9.09090909090909,33.33333333333333,0,0,0
42,2001,may,8,NA,0,3.0303030303030303,NA,0,0,NA,NA,0,18.18181818181818,NA,136.36363636363635,12.121212121212121,3.0303030303030303,0,NA,NA,NA,12.121212121212121,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,0,NA,NA,0,0,3.0303030303030303,0,NA,NA,27.27272727272727,0,0,0,NA,0,NA,21.21212121212121,0,NA,NA,0,6.0606060606060606,NA,NA,0,NA,9.09090909090909,0,0,0,0,NA,0,NA,NA,NA,3.0303030303030303,NA,0,NA,NA,0,NA,30.3030303030303,39.39393939393939,0,0,0
42,2001,may,9,NA,0,6.0606060606060606,NA,0,0,NA,NA,0,3.0303030303030303,NA,27.27272727272727,0,3.0303030303030303,0,NA,NA,NA,3.0303030303030303,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,3.0303030303030303,0,0,NA,0,NA,0,NA,NA,0,0,3.0303030303030303,0,NA,NA,9.09090909090909,0,0,0,NA,0,NA,6.0606060606060606,0,NA,NA,0,0,NA,NA,0,NA,3.0303030303030303,0,0,0,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,NA,3.0303030303030303,6.0606060606060606,0,0,0
42,2001,may,10,NA,0,12.121212121212121,NA,0,3.0303030303030303,NA,NA,0,45.45454545454545,NA,239.39393939393938,0,12.121212121212121,0,NA,NA,NA,42.42424242424242,6.0606060606060606,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,0,NA,NA,0,0,18.18181818181818,0,NA,NA,84.84848484848484,0,0,0,NA,0,NA,21.21212121212121,0,NA,NA,0,3.0303030303030303,NA,NA,0,NA,27.27272727272727,9.09090909090909,0,0,0,NA,0,NA,NA,NA,6.0606060606060606,NA,0,NA,NA,0,NA,9.09090909090909,33.33333333333333,0,0,0
42,2001,october,1,NA,0,0,NA,0,0,NA,NA,21.21212121212121,3.0303030303030303,NA,66.66666666666666,0,15.15151515151515,0,NA,NA,NA,9.09090909090909,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,3.0303030303030303,NA,NA,0,0,6.0606060606060606,0,NA,NA,72.72727272727272,0,0,0,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,NA,15.15151515151515,6.0606060606060606,0,0,3.0303030303030303,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,NA,3.0303030303030303,57.57575757575757,0,0,6.0606060606060606
42,2001,october,2,NA,0,9.09090909090909,NA,3.0303030303030303,0,NA,NA,21.21212121212121,0,NA,175.75757575757575,0,21.21212121212121,0,NA,NA,NA,42.42424242424242,0,NA,NA,9.09090909090909,NA,3.0303030303030303,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,0,NA,NA,0,0,45.45454545454545,0,NA,NA,72.72727272727272,3.0303030303030303,0,0,NA,6.0606060606060606,NA,3.0303030303030303,0,NA,NA,0,0,NA,NA,3.0303030303030303,NA,33.33333333333333,3.0303030303030303,3.0303030303030303,0,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,NA,12.121212121212121,375.75757575757575,0,0,3.0303030303030303
42,2001,october,3,NA,0,0,NA,0,0,NA,NA,24.242424242424242,3.0303030303030303,NA,524.2424242424242,0,15.15151515151515,0,NA,NA,NA,48.484848484848484,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,0,NA,NA,0,0,42.42424242424242,0,NA,NA,242.4242424242424,0,0,0,NA,0,NA,15.15151515151515,3.0303030303030303,NA,NA,0,12.121212121212121,NA,NA,0,NA,57.57575757575757,12.121212121212121,0,0,3.0303030303030303,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,NA,18.18181818181818,196.96969696969697,0,0,0
42,2001,october,4,NA,0,3.0303030303030303,NA,0,0,NA,NA,15.15151515151515,0,NA,130.30303030303028,0,21.21212121212121,0,NA,NA,NA,12.121212121212121,0,NA,NA,9.09090909090909,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,3.0303030303030303,NA,NA,0,0,15.15151515151515,0,NA,NA,115.15151515151514,0,0,0,NA,3.0303030303030303,NA,3.0303030303030303,0,NA,NA,0,0,NA,NA,0,NA,15.15151515151515,0,0,3.0303030303030303,3.0303030303030303,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,NA,3.0303030303030303,172.72727272727272,9.09090909090909,0,0
42,2001,october,5,NA,0,0,NA,0,0,NA,NA,3.0303030303030303,3.0303030303030303,NA,275.75757575757575,0,18.18181818181818,0,NA,NA,NA,33.33333333333333,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,3.0303030303030303,0,0,NA,0,NA,0,NA,NA,0,0,81.81818181818181,0,NA,NA,109.09090909090908,0,0,0,NA,3.0303030303030303,NA,6.0606060606060606,0,NA,NA,0,3.0303030303030303,NA,NA,3.0303030303030303,NA,39.39393939393939,6.0606060606060606,0,0,9.09090909090909,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,109.09090909090908,0,0,0
42,2001,october,6,NA,0,0,NA,0,9.09090909090909,NA,NA,12.121212121212121,0,NA,478.78787878787875,0,24.242424242424242,0,NA,NA,NA,24.242424242424242,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,0,NA,NA,0,0,69.69696969696969,0,NA,NA,193.93939393939394,0,0,6.0606060606060606,NA,12.121212121212121,NA,15.15151515151515,0,NA,NA,0,3.0303030303030303,NA,NA,0,NA,39.39393939393939,15.15151515151515,0,0,0,NA,0,NA,NA,NA,3.0303030303030303,NA,0,NA,NA,0,NA,15.15151515151515,169.6969696969697,0,0,0
42,2001,october,7,NA,0,0,NA,0,0,NA,NA,3.0303030303030303,0,NA,496.96969696969694,0,9.09090909090909,0,NA,NA,NA,18.18181818181818,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,0,NA,NA,0,0,12.121212121212121,0,NA,NA,60.6060606060606,0,0,0,NA,3.0303030303030303,NA,9.09090909090909,0,NA,NA,0,9.09090909090909,NA,NA,0,NA,12.121212121212121,12.121212121212121,0,0,3.0303030303030303,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,NA,9.09090909090909,139.39393939393938,0,0,0
42,2001,october,8,NA,0,0,NA,0,9.09090909090909,NA,NA,0,0,NA,87.87878787878788,0,9.09090909090909,0,NA,NA,NA,30.3030303030303,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,3.0303030303030303,0,0,NA,0,NA,0,NA,NA,0,0,6.0606060606060606,0,NA,NA,87.87878787878788,0,0,0,NA,3.0303030303030303,NA,15.15151515151515,0,NA,NA,0,9.09090909090909,NA,NA,0,NA,9.09090909090909,0,0,0,6.0606060606060606,NA,0,NA,NA,NA,3.0303030303030303,NA,0,NA,NA,0,NA,3.0303030303030303,24.242424242424242,0,0,0
42,2001,october,9,NA,0,0,NA,3.0303030303030303,0,NA,NA,0,0,NA,45.45454545454545,0,6.0606060606060606,0,NA,NA,NA,9.09090909090909,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,0,NA,NA,0,0,3.0303030303030303,0,NA,NA,9.09090909090909,0,3.0303030303030303,0,NA,0,NA,0,0,NA,NA,0,0,NA,NA,0,NA,3.0303030303030303,3.0303030303030303,0,0,0,NA,0,NA,NA,NA,3.0303030303030303,NA,0,NA,NA,0,NA,6.0606060606060606,54.54545454545454,0,0,6.0606060606060606
42,2001,october,10,NA,0,0,NA,0,0,NA,NA,0,0,NA,48.484848484848484,0,45.45454545454545,0,NA,NA,NA,39.39393939393939,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,0,NA,NA,0,0,69.69696969696969,0,NA,NA,263.6363636363636,0,0,0,NA,3.0303030303030303,NA,0,0,NA,NA,0,0,NA,NA,0,NA,12.121212121212121,0,0,0,0,NA,0,NA,NA,NA,3.0303030303030303,NA,0,NA,NA,0,NA,0,130.30303030303028,0,0,0
97,2001,may,1,NA,0,12.121212121212121,NA,0,6.0606060606060606,NA,NA,9.09090909090909,0,NA,121.2121212121212,0,39.39393939393939,0,NA,NA,NA,6.0606060606060606,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,3.0303030303030303,0,NA,NA,0,NA,NA,27.27272727272727,0,0,NA,0,NA,0,NA,NA,0,0,9.09090909090909,0,NA,NA,51.515151515151516,0,0,0,NA,0,NA,6.0606060606060606,0,NA,NA,0,3.0303030303030303,NA,NA,0,NA,24.242424242424242,3.0303030303030303,0,0,3.0303030303030303,NA,3.0303030303030303,NA,NA,NA,6.0606060606060606,NA,0,NA,NA,0,NA,6.0606060606060606,106.06060606060606,0,0,0
97,2001,may,2,NA,0,0,NA,0,15.15151515151515,NA,NA,9.09090909090909,3.0303030303030303,NA,157.57575757575756,9.09090909090909,12.121212121212121,0,NA,NA,NA,6.0606060606060606,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,0,NA,NA,0,0,6.0606060606060606,0,NA,NA,12.121212121212121,0,0,0,NA,0,NA,3.0303030303030303,0,NA,NA,0,3.0303030303030303,NA,NA,0,NA,9.09090909090909,0,0,0,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,NA,0,54.54545454545454,0,0,0
97,2001,may,3,NA,0,3.0303030303030303,NA,0,0,NA,NA,24.242424242424242,0,NA,57.57575757575757,6.0606060606060606,18.18181818181818,0,NA,NA,NA,3.0303030303030303,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,0,NA,NA,0,3.0303030303030303,3.0303030303030303,0,NA,NA,18.18181818181818,0,0,0,NA,0,NA,3.0303030303030303,0,NA,NA,0,3.0303030303030303,NA,NA,0,NA,0,3.0303030303030303,0,0,0,NA,3.0303030303030303,NA,NA,NA,3.0303030303030303,NA,0,NA,NA,0,NA,3.0303030303030303,9.09090909090909,0,0,0
97,2001,may,4,NA,0,0,NA,0,3.0303030303030303,NA,NA,45.45454545454545,0,NA,633.3333333333333,9.09090909090909,21.21212121212121,0,NA,NA,NA,24.242424242424242,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,6.0606060606060606,0,0,NA,0,NA,0,NA,NA,0,0,12.121212121212121,0,NA,NA,75.75757575757575,0,0,0,NA,0,NA,60.6060606060606,0,NA,NA,0,3.0303030303030303,NA,NA,0,NA,9.09090909090909,0,0,0,39.39393939393939,NA,0,NA,NA,NA,18.18181818181818,NA,0,NA,NA,0,NA,18.18181818181818,166.66666666666666,0,0,0
97,2001,may,5,NA,0,3.0303030303030303,NA,0,6.0606060606060606,NA,NA,6.0606060606060606,0,NA,360.60606060606057,9.09090909090909,12.121212121212121,0,NA,NA,NA,18.18181818181818,0,NA,NA,0,NA,6.0606060606060606,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,0,NA,NA,0,0,3.0303030303030303,0,NA,NA,57.57575757575757,0,0,0,NA,0,NA,9.09090909090909,0,NA,NA,0,0,NA,NA,0,NA,9.09090909090909,3.0303030303030303,0,0,15.15151515151515,NA,0,NA,NA,NA,12.121212121212121,NA,0,NA,NA,0,NA,24.242424242424242,60.6060606060606,0,0,0
97,2001,may,6,NA,0,0,NA,0,6.0606060606060606,NA,NA,57.57575757575757,0,NA,709.090909090909,6.0606060606060606,51.515151515151516,0,NA,NA,NA,33.33333333333333,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,6.0606060606060606,0,0,NA,0,NA,0,NA,NA,0,0,30.3030303030303,0,NA,NA,63.63636363636363,0,0,0,NA,6.0606060606060606,NA,51.515151515151516,0,NA,NA,0,9.09090909090909,NA,NA,0,NA,21.21212121212121,0,0,0,39.39393939393939,NA,0,NA,NA,NA,27.27272727272727,NA,0,NA,NA,0,NA,27.27272727272727,169.6969696969697,0,0,0
97,2001,may,7,NA,0,3.0303030303030303,NA,0,0,NA,NA,36.36363636363636,3.0303030303030303,NA,596.969696969697,9.09090909090909,36.36363636363636,0,NA,NA,NA,24.242424242424242,18.18181818181818,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,3.0303030303030303,3.0303030303030303,0,NA,0,NA,0,NA,NA,0,0,9.09090909090909,0,NA,NA,84.84848484848484,0,0,0,NA,0,NA,24.242424242424242,0,NA,NA,0,3.0303030303030303,NA,NA,0,NA,18.18181818181818,0,0,0,24.242424242424242,NA,0,NA,NA,NA,21.21212121212121,NA,0,NA,NA,0,NA,24.242424242424242,306.06060606060606,0,0,6.0606060606060606
97,2001,may,8,NA,0,3.0303030303030303,NA,0,3.0303030303030303,NA,NA,30.3030303030303,0,NA,239.39393939393938,18.18181818181818,33.33333333333333,0,NA,NA,NA,6.0606060606060606,0,NA,NA,0,NA,3.0303030303030303,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,0,NA,NA,0,0,3.0303030303030303,0,NA,NA,30.3030303030303,0,0,0,NA,0,NA,0,0,NA,NA,0,3.0303030303030303,NA,NA,0,NA,3.0303030303030303,6.0606060606060606,0,0,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,NA,30.3030303030303,160.6060606060606,0,0,0
97,2001,may,9,NA,0,0,NA,0,6.0606060606060606,NA,NA,3.0303030303030303,0,NA,260.60606060606057,0,6.0606060606060606,0,NA,NA,NA,9.09090909090909,15.15151515151515,NA,NA,0,NA,3.0303030303030303,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,0,NA,NA,0,0,6.0606060606060606,0,NA,NA,72.72727272727272,0,0,0,NA,0,NA,6.0606060606060606,6.0606060606060606,NA,NA,3.0303030303030303,0,NA,NA,0,NA,9.09090909090909,0,0,0,0,NA,0,NA,NA,NA,6.0606060606060606,NA,0,NA,NA,0,NA,12.121212121212121,75.75757575757575,0,0,15.15151515151515
97,2001,may,10,NA,0,3.0303030303030303,NA,0,12.121212121212121,NA,NA,30.3030303030303,6.0606060606060606,NA,1093.939393939394,15.15151515151515,30.3030303030303,0,NA,NA,NA,112.12121212121211,187.87878787878788,NA,NA,0,NA,3.0303030303030303,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,0,NA,NA,0,0,9.09090909090909,0,NA,NA,100,0,0,0,NA,0,NA,18.18181818181818,9.09090909090909,NA,NA,0,0,NA,NA,0,NA,27.27272727272727,0,0,0,81.81818181818181,NA,0,NA,NA,NA,24.242424242424242,NA,0,NA,NA,0,NA,33.33333333333333,793.9393939393939,0,0,3.0303030303030303
97,2001,october,1,NA,0,0,NA,0,3.0303030303030303,NA,NA,6.0606060606060606,0,NA,30.3030303030303,9.09090909090909,6.0606060606060606,0,NA,NA,NA,15.15151515151515,0,NA,NA,3.0303030303030303,NA,21.21212121212121,NA,NA,NA,NA,NA,NA,NA,0,6.0606060606060606,NA,NA,0,NA,NA,0,9.09090909090909,0,NA,0,NA,0,NA,NA,0,0,3.0303030303030303,0,NA,NA,6.0606060606060606,0,0,0,NA,0,NA,3.0303030303030303,0,NA,NA,0,0,NA,NA,0,NA,12.121212121212121,0,0,0,12.121212121212121,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,NA,6.0606060606060606,6.0606060606060606,0,0,0
97,2001,october,2,NA,0,0,NA,3.0303030303030303,3.0303030303030303,NA,NA,9.09090909090909,0,NA,69.69696969696969,0,21.21212121212121,0,NA,NA,NA,3.0303030303030303,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,3.0303030303030303,3.0303030303030303,NA,NA,0,NA,NA,0,0,0,NA,0,NA,6.0606060606060606,NA,NA,0,0,30.3030303030303,0,NA,NA,6.0606060606060606,3.0303030303030303,0,0,NA,3.0303030303030303,NA,12.121212121212121,0,NA,NA,0,6.0606060606060606,NA,NA,0,NA,3.0303030303030303,0,0,0,9.09090909090909,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,NA,3.0303030303030303,3.0303030303030303,6.0606060606060606,0,0
97,2001,october,3,NA,0,0,NA,0,0,NA,NA,6.0606060606060606,0,NA,154.54545454545453,0,21.21212121212121,0,NA,NA,NA,6.0606060606060606,0,NA,NA,3.0303030303030303,NA,3.0303030303030303,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,9.09090909090909,0,NA,0,NA,0,NA,NA,0,0,6.0606060606060606,0,NA,NA,42.42424242424242,0,0,0,NA,0,NA,3.0303030303030303,0,NA,NA,0,0,NA,NA,0,NA,3.0303030303030303,3.0303030303030303,0,0,12.121212121212121,NA,0,NA,NA,NA,3.0303030303030303,NA,0,NA,NA,0,NA,3.0303030303030303,9.09090909090909,0,0,0
97,2001,october,4,NA,0,3.0303030303030303,NA,12.121212121212121,9.09090909090909,NA,NA,39.39393939393939,0,NA,424.24242424242425,0,57.57575757575757,0,NA,NA,NA,66.66666666666666,0,NA,NA,0,NA,24.242424242424242,NA,NA,NA,NA,NA,NA,NA,0,6.0606060606060606,NA,NA,0,NA,NA,3.0303030303030303,18.18181818181818,3.0303030303030303,NA,0,NA,18.18181818181818,NA,NA,0,0,393.93939393939394,0,NA,NA,75.75757575757575,9.09090909090909,0,0,NA,3.0303030303030303,NA,39.39393939393939,0,NA,NA,0,6.0606060606060606,NA,NA,3.0303030303030303,NA,81.81818181818181,3.0303030303030303,0,0,18.18181818181818,NA,0,NA,NA,NA,33.33333333333333,NA,0,NA,NA,0,NA,15.15151515151515,39.39393939393939,3.0303030303030303,0,0
97,2001,october,5,NA,0,0,NA,0,33.33333333333333,NA,NA,54.54545454545454,12.121212121212121,NA,1000,0,90.9090909090909,0,NA,NA,NA,21.21212121212121,21.21212121212121,NA,NA,0,NA,193.93939393939394,NA,NA,NA,NA,NA,NA,NA,0,12.121212121212121,NA,NA,0,NA,NA,0,54.54545454545454,0,NA,0,NA,0,NA,NA,0,0,418.1818181818182,0,NA,NA,393.93939393939394,0,0,0,NA,0,NA,42.42424242424242,0,NA,NA,0,0,NA,NA,0,NA,239.39393939393938,0,0,0,12.121212121212121,NA,9.09090909090909,NA,NA,NA,54.54545454545454,NA,0,NA,NA,0,NA,33.33333333333333,200,0,0,3.0303030303030303
97,2001,october,6,NA,0,6.0606060606060606,NA,0,12.121212121212121,NA,NA,36.36363636363636,0,NA,260.60606060606057,3.0303030303030303,54.54545454545454,0,NA,NA,NA,9.09090909090909,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,3.0303030303030303,9.09090909090909,NA,NA,0,NA,NA,0,3.0303030303030303,0,NA,0,NA,3.0303030303030303,NA,NA,0,0,6.0606060606060606,0,NA,NA,145.45454545454544,0,0,0,NA,0,NA,3.0303030303030303,0,NA,NA,0,12.121212121212121,NA,NA,12.121212121212121,NA,0,3.0303030303030303,0,3.0303030303030303,6.0606060606060606,NA,0,NA,NA,NA,0,NA,0,NA,NA,0,NA,15.15151515151515,48.484848484848484,0,0,12.121212121212121
97,2001,october,7,NA,0,6.0606060606060606,NA,6.0606060606060606,18.18181818181818,NA,NA,78.78787878787878,6.0606060606060606,NA,781.8181818181818,0,60.6060606060606,0,NA,NA,NA,24.242424242424242,0,NA,NA,6.0606060606060606,NA,12.121212121212121,NA,NA,NA,NA,NA,NA,NA,0,6.0606060606060606,NA,NA,0,NA,NA,0,6.0606060606060606,0,NA,0,NA,0,NA,NA,0,0,145.45454545454544,0,NA,NA,157.57575757575756,6.0606060606060606,0,0,NA,0,NA,24.242424242424242,0,NA,NA,0,6.0606060606060606,NA,NA,0,NA,36.36363636363636,0,0,0,0,NA,0,NA,NA,NA,6.0606060606060606,NA,0,NA,NA,0,NA,18.18181818181818,60.6060606060606,0,0,24.242424242424242
97,2001,october,8,NA,0,0,NA,0,9.09090909090909,NA,NA,21.21212121212121,0,NA,651.5151515151515,3.0303030303030303,42.42424242424242,0,NA,NA,NA,33.33333333333333,0,NA,NA,0,NA,12.121212121212121,NA,NA,NA,NA,NA,NA,NA,0,3.0303030303030303,NA,NA,0,NA,NA,0,3.0303030303030303,0,NA,0,NA,0,NA,NA,0,0,30.3030303030303,0,NA,NA,193.93939393939394,0,0,0,NA,0,NA,0,0,NA,NA,0,9.09090909090909,NA,NA,0,NA,9.09090909090909,0,0,0,0,NA,3.0303030303030303,NA,NA,NA,3.0303030303030303,NA,0,NA,NA,0,NA,30.3030303030303,57.57575757575757,3.0303030303030303,0,0
97,2001,october,9,NA,0,0,NA,0,0,NA,NA,21.21212121212121,0,NA,518.1818181818181,6.0606060606060606,48.484848484848484,0,NA,NA,NA,6.0606060606060606,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,3.0303030303030303,0,NA,NA,0,NA,NA,0,0,0,NA,0,NA,0,NA,NA,0,0,18.18181818181818,0,NA,NA,66.66666666666666,0,0,0,NA,0,NA,6.0606060606060606,0,NA,NA,0,3.0303030303030303,NA,NA,3.0303030303030303,NA,3.0303030303030303,0,0,3.0303030303030303,6.0606060606060606,NA,0,NA,NA,NA,3.0303030303030303,NA,0,NA,NA,0,NA,12.121212121212121,196.96969696969697,0,0,15.15151515151515
97,2001,october,10,NA,0,0,NA,0,0,NA,NA,36.36363636363636,0,NA,481.8181818181818,3.0303030303030303,48.484848484848484,0,NA,NA,NA,21.21212121212121,0,NA,NA,0,NA,12.121212121212121,NA,NA,NA,NA,NA,NA,NA,0,3.0303030303030303,NA,NA,0,NA,NA,0,0,3.0303030303030303,NA,0,NA,0,NA,NA,0,0,66.66666666666666,0,NA,NA,163.63636363636363,0,0,0,NA,0,NA,6.0606060606060606,0,NA,NA,0,9.09090909090909,NA,NA,0,NA,18.18181818181818,0,0,0,81.81818181818181,NA,0,NA,NA,NA,9.09090909090909,NA,0,NA,NA,0,NA,18.18181818181818,124.24242424242424,0,0,6.0606060606060606
